dzielnica,cena,cena_m2,powierzchnia,rok_budowy,wlasnosc,zabudowa,stan,pietro,pietro_max,czynsz,pokoje,material,winda,rynek,ogloszeniodawca,balkon,ogrod,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,link,odleglosc_metro,odleglosc_centrum
Białołęka,614000.0,12546.0,48.94,2019.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,3.0,900,2.0,building_material::concrete,1,market::secondary,advertiser_type::agency,0,0,1,52.361425,21.0406645,https://www.otodom.pl/pl/oferta/2-pok-apartament-taras-2-m-ca-parkingowe-ID4l2OL,7.583522196942665,14.613389245523024
Wawer,410000.0,10933.0,37.5,1968.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,3.0,4.0,310,2.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.240476,21.1541214,https://www.otodom.pl/pl/oferta/37m-2-pokoje-z-otwarta-kuchnia-tuz-przy-petli-ID4kfwq,7.639924958124673,10.130095958747045
Mokotów,1290000.0,14430.0,89.4,2010.0,building_ownership::full_ownership,building_type::apartment,,2.0,3.0,,3.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.16743,21.0083,https://www.otodom.pl/pl/oferta/89-m3-2-sypialnie-panoramiczne-okna-ID4kL8Z,0.7784046727534604,7.150376397210984
Wola,780000.0,13891.0,56.15,1960.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,3.0,3.0,640,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.2416811,20.9755508,https://www.otodom.pl/pl/oferta/doskonala-lokalizacja-ID4ljet,1.1203357669116123,2.353769761854279
Wola,700000.0,14644.0,47.8,1951.0,building_ownership::full_ownership,building_type::tenement,construction_status::to_renovation,3.0,3.0,,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.24568,20.99495,https://www.otodom.pl/pl/oferta/do-remontu-dwa-pokoje-ogrod-krasinskich-ID4kjie,0.5400394638601945,1.726517959446726
Praga-Południe,1740000.0,10700.0,162.62,2022.0,building_ownership::full_ownership,building_type::house,construction_status::to_completion,0.0,1.0,,4.0,building_material::silikat,0,market::primary,advertiser_type::private,0,1,0,52.24362456213544,21.11684732299805,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-4-pokojowe-pryz-ul-wiarusow-ID4itj2,5.081687587193406,7.659929000844957
Włochy,886000.0,11506.0,77.0,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,2.0,6.0,,4.0,,1,market::primary,advertiser_type::agency,1,1,1,52.19398717649129,20.9316550958008,https://www.otodom.pl/pl/oferta/mieszkanie10min-do-centrum-warszawy-przy-wkd-rakow-ID4kK2z,4.790689446414303,6.579953400093778
Śródmieście,440000.0,20784.0,21.17,1955.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,4.0,5.0,300,1.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.2520092,20.99528923,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-w-srodmiesciu-ID4jjcs,0.848037552248908,2.3720503820847507
Bemowo,549000.0,15250.0,36.0,2013.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,3.0,4.0,520,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.2203695,20.8927734,https://www.otodom.pl/pl/oferta/2-pokoje-36-mkw-ul-kopalniana-ID4lhTt,2.660720266747347,7.818077885167659
Białołęka,435000.0,12358.0,35.2,2008.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,0.0,10.0,700,2.0,building_material::other,0,market::secondary,advertiser_type::agency,0,1,1,52.35003,20.92509,https://www.otodom.pl/pl/oferta/dwa-pokoje-z-ogrodkiem-35m2-bialoleka-ID4lh9Y,7.3347091988810575,14.261359953576607
Białołęka,595000.0,10938.0,54.4,2020.0,,building_type::apartment,construction_status-67::ready_to_use,2.0,3.0,,3.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.34418,21.03899,https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-bialoleka-ID4l4dt,5.665487990600818,12.704124851707709
Praga-Południe,1150000.0,17164.0,67.0,2015.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,8.0,8.0,1 000,4.0,building_material::concrete,1,market::secondary,advertiser_type::private,1,0,0,52.2475288,21.0635735,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-67m2-garaz-klimatyzacja-ID4kYdL,1.4440711573880245,4.293234674013854
Białołęka,449000.0,10951.0,41.0,2013.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,2.0,496,2.0,building_material::breezeblock,0,market::secondary,advertiser_type::private,1,0,0,52.32899,21.00768,https://www.otodom.pl/pl/oferta/eleganckie-2-pok-po-remoncie-do-wprowadzenia-ID4lk5C,4.187420020126053,10.816514196853781
Ursus,649000.0,11426.0,56.8,2003.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,4.0,7.0,740,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.19258,20.90465,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-2-pok-garaz-bez-prowizji-ID4kQ5t,5.319355920608803,8.165306128485648
Ursus,860000.0,13231.0,65.0,2019.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,5.0,6.0,660,3.0,building_material::cellular_concrete,1,market::secondary,advertiser_type::private,1,0,0,52.20038088970077,20.889497740783707,https://www.otodom.pl/pl/oferta/prywatnie-ursus-factory-65-m2-3-pokoje-loggia-ID4kbdg,4.737689238631368,8.671442813873911
Wilanów,999000.0,14910.0,67.0,2009.0,,,construction_status-67::ready_to_use,3.0,4.0,,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.16013,21.07799,https://www.otodom.pl/pl/oferta/wilanow-3pokoje-duzy-balkon7-m2-garaz-cisza-zielen-ID4jruS,2.7196586785903216,9.349406990759217
Żoliborz,1050000.0,20192.0,52.0,2017.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,5.0,600,2.0,building_material-69::brick,1,market::secondary,advertiser_type::private,1,0,1,52.256687,20.964648,https://www.otodom.pl/pl/oferta/zoliborz-artystyczny-2-pokoje-52-m2-ID4li9h,1.680914126673736,3.9564053338319174
Wilanów,999000.0,13964.0,71.54,2007.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,0.0,4.0,720,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.164182,21.07739,https://www.otodom.pl/pl/oferta/swietne-do-mieszkania-jak-i-na-inwestycje-ID4hs52,2.8993232602743895,8.946481308975565
Mokotów,2900000.0,10309.0,281.3,1996.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_renovation,5.0,6.0,"5 321,51",6.0,,0,market::secondary,advertiser_type::agency,0,0,1,52.17371,21.05824,https://www.otodom.pl/pl/oferta/penthouse-w-kameralnym-budynku-z-prywatna-winda-ID4kzlZ,2.6501854161874276,7.365985944098159
Bemowo,998000.0,13987.0,71.35,2009.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,5.0,6.0,,3.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,1,0,52.24048195,20.90337058,https://www.otodom.pl/pl/oferta/nowoczesne-3-pok-garaz-podziemny-metro-bemowo-ID4kV97,0.8040756606276097,7.059699467768134
Ursynów,1360000.0,7968.0,170.69,2023.0,building_ownership::full_ownership,,construction_status::to_completion,0.0,2.0,200,5.0,building_material-69::brick,0,market::primary,advertiser_type::agency,1,1,1,52.1342102,21.0107877,https://www.otodom.pl/pl/oferta/jeziorki-lokal-mieszkalny-segment-duze-poddasze-ID4iTHB,2.56296626222386,10.847420623844277
Praga-Południe,920000.0,14839.0,62.0,1958.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,1.0,3.0,650,4.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.22874665,21.05965783,https://www.otodom.pl/pl/oferta/mieszkanie-62-m2-4-pok-saska-kepa-warszawa-ID4l9zj,2.329029152537038,3.665947726389965
Praga-Południe,530000.0,15143.0,35.0,2000.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,4.0,4.0,500,2.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.2314921,21.08707199,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-35-m2-warszawa-goclaw-ID4l9zg,3.488151709838856,5.51796118747906
Wesoła,587574.0,9720.0,60.45,2023.0,,,,0.0,4.0,,3.0,,0,market::primary,advertiser_type::agency,0,1,0,52.22155,21.23165,https://www.otodom.pl/pl/oferta/super-cena-ogrodek-85-m-klucze-w-marcu-ID4jol6,13.191563166851878,15.407481834430348
Wola,1255327.0,17900.0,70.13,,,,,0.0,8.0,,3.0,,1,market::primary,advertiser_type::agency,0,1,0,52.23338,20.95718,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-bez-prowizji-i-bez-pcc-wola-ID4l8YH,0.516288274720546,3.333275285632626
Włochy,439000.0,15138.0,29.0,1950.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,,,311,1.0,building_material-69::brick,0,market::secondary,advertiser_type::private,0,0,0,52.17991,20.94782,https://www.otodom.pl/pl/oferta/kawalerka-w-odrestaurowanej-kamienicy-wlochy-ID4le3P,4.0790663937056495,6.995300447485989
Śródmieście,1950000.0,30952.0,63.0,1912.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,5.0,7.0,600,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.2136587,21.022682816918955,https://www.otodom.pl/pl/oferta/perla-w-kamienicy-z-1912-roku-przy-ul-bagatela-ID4jjwU,0.843191549621811,2.3058698172397842
Praga-Południe,804400.0,16881.0,47.65,2022.0,,building_type::apartment,,6.0,8.0,,3.0,building_material::other,1,market::primary,advertiser_type::agency,1,0,0,52.2340627,21.102957,https://www.otodom.pl/pl/oferta/bez-prowizji-bez-podatku-pcc-3-pokojowe-z-duz-ID4j5oe,4.361641451149438,6.6046799898269315
Wilanów,2225815.0,19900.0,111.85,2005.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,4.0,4.0,,4.0,,1,market::secondary,advertiser_type::agency,0,0,1,52.15937,21.0809,https://www.otodom.pl/pl/oferta/penthouse-z-tarasem-250-m2-ID4l6pM,2.834082875311401,9.526218839002691
Bemowo,600000.0,9817.0,61.12,,building_ownership::full_ownership,building_type-15::block,construction_status::to_renovation,2.0,10.0,,3.0,building_material::concrete_plate,1,market::secondary,advertiser_type::private,1,0,0,52.24091,20.91133,https://www.otodom.pl/pl/oferta/prywatnie-mieszkanie-przy-metrze-bemowo-3-pokoje-ID4jZSr,0.2798568879311601,6.530550874799076
Żoliborz,770000.0,16109.0,47.8,1970.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,9.0,10.0,600,3.0,building_material::other,1,market::secondary,advertiser_type::agency,1,0,0,52.26696976574218,20.96612470058592,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-gotowe-do-wprowadzenia-ID4kti7,0.5789593410269898,4.7697658469854955
Ochota,600000.0,13429.0,44.68,1955.0,,building_type-15::block,construction_status::to_renovation,1.0,7.0,500,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.2121177,20.9769044,https://www.otodom.pl/pl/oferta/warszawska-ochota-2-pokojowe-rozkladowe-ID4lenw,1.6988115066704692,2.948330069703674
Praga-Południe,490000.0,12198.0,40.17,1955.0,,building_type::tenement,construction_status::to_renovation,0.0,2.0,500,2.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,0,0,0,52.2284407,21.0580195,https://www.otodom.pl/pl/oferta/saska-kepa-paryska-2-pokoje-ID4ks50,2.253851657174037,3.558174227214058
Śródmieście,820000.0,29286.0,28.0,2021.0,,,construction_status::to_completion,2.0,4.0,300,1.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.23764,21.0317,https://www.otodom.pl/pl/oferta/kawalerka-w-rezydencji-bulwary-wislane-na-powislu-ID4kdWJ,0.25015559337952836,1.8666626202563956
Białołęka,501200.0,8443.0,59.36,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,2.0,2.0,8,4.0,building_material-69::brick,1,market::primary,advertiser_type::agency,1,0,0,52.3255337,21.0697677,https://www.otodom.pl/pl/oferta/zobacz-na-zywo-nowe-4-pokoje-m-postojowe-gratis-ID4l9nx,3.962094243994629,11.296431439184433
Praga-Południe,880000.0,15439.0,57.0,2018.0,,,,1.0,5.0,,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.23976,21.08693,https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-praga-poludnie-grochow-ID4kCqy,3.1328335879871374,5.5798055808499365
Ursynów,836500.0,15949.0,52.45,2020.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,2.0,3.0,,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.13785,21.02912,https://www.otodom.pl/pl/oferta/atrakcyjne-3-pokoje-przy-ul-polki-ID4jfYK,1.6053358203834782,10.55571509944612
Białołęka,770000.0,11290.0,68.2,2015.0,building_ownership::full_ownership,building_type-15::block,,3.0,6.0,1 000,3.0,building_material::other,1,market::secondary,advertiser_type::agency,1,0,0,52.33685,20.95126,https://www.otodom.pl/pl/oferta/3-pok-dwustronne-dla-rodziny-ID4lbKu,5.810430507732353,12.269678293837929
Mokotów,505344.0,19200.0,26.32,2022.0,building_ownership::full_ownership,,construction_status-67::ready_to_use,3.0,,,1.0,building_material::concrete,0,market::secondary,advertiser_type::agency,1,0,0,52.1750141,21.0444328,https://www.otodom.pl/pl/oferta/nowa-kawalerka-w-apartamentowcu-ID4j1rH,1.773383295342209,6.82642255846836
Bielany,820000.0,15074.0,54.4,2014.0,building_ownership::full_ownership,building_type::apartment,,1.0,6.0,620,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2848995,20.9288291,https://www.otodom.pl/pl/oferta/super-lokalizacjametro-2-pokoje-kuchniabalkon-ID4kaMZ,0.9045497592880949,7.911464227468281
Ochota,595000.0,16257.0,36.6,1970.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_renovation,1.0,10.0,,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.2147479,20.9692298,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-warszawa-ochota-ID4jAah,1.8569506131771298,3.1387862242113784
Mokotów,495000.0,14838.0,33.36,2020.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,2.0,6.0,400,1.0,building_material::breezeblock,1,market::secondary,advertiser_type::agency,1,0,0,52.18647,21.04642,https://www.otodom.pl/pl/oferta/kawalerka-przy-rezerwacie-przyrody-ID4lgOo,2.600076312999912,5.734401339141657
Wilanów,840000.0,15000.0,56.0,2011.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,4.0,600,2.0,building_material::reinforced_concrete,1,market::secondary,advertiser_type::private,1,0,0,52.1608237,21.0780113,https://www.otodom.pl/pl/oferta/piekne-2pok-dwa-balkony-rodzina-2-1-lub-inwestycja-ID4ljA0,2.7535844178595346,9.284565103871165
Ochota,1100000.0,15493.0,71.0,1930.0,building_ownership::full_ownership,building_type::tenement,,3.0,5.0,600,3.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.2032596,20.938595,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-z-1930-r-patio-ID4jUiT,3.8645533840960913,5.57967337465918
Ursynów,1814900.0,14332.0,126.63,2024.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,0.0,4.0,,4.0,,1,market::primary,advertiser_type::agency,0,1,0,52.12806,21.05468,https://www.otodom.pl/pl/oferta/4-pokoje-z-2-ogrodkami-przy-lesie-kabackim-ID4g561,0.7353953169554267,11.99391229532402
Ursus,798000.0,6650.0,120.0,2005.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,7.0,7.0,820,3.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.1897496,20.899275,https://www.otodom.pl/pl/oferta/bardzo-ladne-120m2-przestronne-3-pok-sloneczne-ID4l2UL,5.689515628534733,8.643406135397006
Ursynów,1220000.0,11193.0,109.0,2001.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,1.0,2.0,880,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.154671,21.0559376,https://www.otodom.pl/pl/oferta/ciche-z-garazem-i-komorka-ID4iCNi,1.1007240896780364,9.217632369186424
Bemowo,1136000.0,12215.0,93.0,2023.0,building_ownership::full_ownership,building_type-15::block,,3.0,7.0,,4.0,,1,market::primary,advertiser_type::agency,1,1,1,52.24503,20.92159,https://www.otodom.pl/pl/oferta/nowe-mieszkania-2-3-4pok-10min-do-metra-bemowo-ID4kK2k,0.5425768975156182,5.938547290230801
Mokotów,648000.0,11172.0,58.0,1970.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,5.0,10.0,660,3.0,building_material::reinforced_concrete,1,market::secondary,advertiser_type::agency,1,0,0,52.20334609,21.05019093,https://www.otodom.pl/pl/oferta/ustawne-3-pokoje-swietny-punkt-ID4ld4n,2.987429174801817,4.358557459664854
Ursus,585000.0,11806.0,49.55,2012.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,0.0,3.0,800,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2071335,20.8659989,https://www.otodom.pl/pl/oferta/zadbane-m2-w-ursus-golabki-20-minut-do-centrum-ID4l1lW,4.955016088369223,9.924600093164413
Śródmieście,4850000.0,25812.0,187.9,1912.0,building_ownership::full_ownership,building_type::tenement,construction_status::to_completion,4.0,6.0,,4.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.23313,21.019,https://www.otodom.pl/pl/oferta/apt-w-kamienicy-ordynackiej-ID4iTrT,0.4326075773820676,0.895755462821097
Białołęka,474240.0,9500.0,49.92,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,0.0,2.0,,2.0,building_material::reinforced_concrete,1,market::primary,advertiser_type::agency,1,1,0,52.332061845121686,21.03317031376955,https://www.otodom.pl/pl/oferta/okazja-nowe-2pok-49-92m2-ogrodek-bialolecka-344-ID4kIwR,4.2857832225496,11.309019007033422
Mokotów,2335000.0,17296.0,135.0,2000.0,building_ownership::full_ownership,,,4.0,5.0,,4.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.19943,21.0385,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-na-mokotowie-dla-rodziny-ID4dJjV,2.446678853423633,4.216526538311642
Mokotów,379398.0,18635.0,20.36,,,,,2.0,6.0,,1.0,,0,market::primary,advertiser_type::agency,0,0,0,52.18306,21.04439,https://www.otodom.pl/pl/oferta/jednopokojowe-mieszkanie-w-dzielnicy-mokotow-ID4kkf2,2.2370934111450085,6.008453908733776
